tempC_avg(0C),Relative humidity_avg(%),windspeedKmph_avg(Km/h),pressureMB_avg,precipMM_avg(mm),weatherDesc,Sunshine Hours,%_soil_moisure,Type of Disease (Bacterial Blight/Telya),Anthracnose,Fruit Spot/ Rot,Fusarium Wilt,Fruit Borer / Blight Blora
27,38,6,1013,0.0,5,9.7,45,0,0,0,0,0
23,86,16,1005,0.0333333333333333,3,3.9,60,0,0,1,0,1
24,82,26,1006,0.0666666666666666,3,3.9,63,0,0,1,0,1
31,34,15,1006,0.0,5,10.4,32,0,0,0,0,0
25,84,11,1006,0.6,1,3.9,65,1,0,1,0,1
26,34,11,1012,0.0,5,10.7,31,0,0,0,0,0
28,39,9,1009,0.0999999999999999,3,10.7,35,1,0,0,0,0
27,26,14,1014,0.0,5,10.7,31,0,0,0,0,0
24,85,15,1005,0.133333333333333,3,3.9,50,0,0,0,0,1
24,85,25,1003,0.0666666666666666,3,3.9,60,0,0,1,0,1
22,92,12,1002,1.36666666666666,2,3.8,64,0,0,1,0,1
29,17,6,1013,0.0,4,10.1,41,1,0,0,0,0
31,43,15,1006,0.0,5,10.4,32,0,0,0,0,0
22,88,19,1005,0.0333333333333333,3,3.9,55,0,0,0,0,1
26,34,9,1014,0.0,5,9.1,51,0,0,0,0,0
28,22,8,1013,0.0,5,10.1,42,0,0,0,0,0
32,36,9,1007,0.0999999999999999,5,10.4,31,0,0,0,0,0
25,80,16,1005,0.0333333333333333,3,3.9,60,1,0,0,0,1
28,25,7,1013,0.0,5,10.1,41,0,0,0,0,0
29,35,12,1007,0.0,5,11.2,30,0,0,0,0,0
26,22,4,1013,0.0,5,10.1,43,0,0,0,0,0
34,33,14,1005,0.0,5,10.4,31,0,0,0,0,0
25,76,6,1012,0.3,1,5.4,60,1,1,0,0,0
25,77,19,1009,0.166666666666666,3,3.9,49,1,1,0,0,0
21,58,7,1011,0.0,4,10.1,41,0,0,0,0,0
32,22,4,1012,0.0,5,10.7,31,0,0,0,0,0
23,81,15,1010,0.0333333333333333,3,5.4,50,0,0,0,0,1
24,34,3,1016,0.0,4,9.8,44,0,0,0,0,0
28,35,2,1011,0.0,5,9.6,40,0,0,0,0,0
26,33,3,1014,0.0,5,10.1,42,0,0,0,0,0
33,28,13,1008,0.0,5,11.2,32,0,0,0,0,0
24,85,29,1008,0.166666666666666,3,3.9,50,0,0,0,0,1
24,27,6,1012,0.0,5,10.1,41,0,0,0,0,0
25,78,21,1003,0.2,3,6.2,52,1,1,0,0,0
24,51,10,1015,0.0,5,9.6,45,0,0,0,0,0
24,84,17,1004,0.266666666666666,3,3.9,50,0,0,0,0,1
28,22,6,1011,0.0,3,10.7,40,1,0,0,0,0
34,21,13,1007,0.0,5,11.2,31,0,0,0,0,0
22,91,17,1005,1.36666666666666,1,3.8,62,0,0,1,0,1
23,35,13,1011,0.0,5,9.7,41,0,0,0,0,0
27,33,9,1012,0.0,5,9.1,45,0,0,0,0,0
26,79,5,1008,0.133333333333333,3,9.1,50,1,1,0,0,0
28,44,8,1009,0.0,5,9.1,45,0,0,0,0,0
23,41,17,1011,0.0,5,10.1,45,0,0,0,0,0
24,83,9,1005,0.0333333333333333,3,5.4,54,0,0,0,0,1
26,73,9,1010,0.2,3,9.1,60,1,1,0,0,0
21,43,17,1016,0.0,5,9.6,44,0,0,0,0,0
31,12,8,1011,0.0,5,10.7,35,0,0,0,0,0
23,37,5,1013,0.0,5,9.6,40,0,0,0,0,0
29,12,7,1011,0.0,5,10.1,41,0,0,0,0,0
29,54,9,1006,0.0,5,6.2,45,0,0,0,0,0
23,82,26,1003,0.0,3,6.2,50,0,0,0,0,1
26,75,23,1001,0.166666666666666,3,6.2,50,1,1,0,0,0
29,45,5,1011,0.0,4,9.1,45,1,0,0,0,0
30,21,13,1009,0.0,5,10.7,30,0,0,0,0,0
28,59,20,1003,0.733333333333333,1,6.2,50,1,1,0,0,0
26,65,5,1011,0.133333333333333,3,9.1,54,1,1,0,0,0
25,49,8,1012,0.0,4,9.7,41,1,0,0,0,0
25,82,12,1006,0.4,3,5.4,52,1,0,0,0,1
34,24,8,1007,0.0,5,10.4,34,0,0,0,0,0
26,47,9,1011,0.0,5,9.1,55,0,0,0,0,0
23,90,15,1003,0.166666666666666,3,3.9,50,0,0,0,0,1
26,82,12,1008,0.0,2,9.1,50,1,0,0,0,1
19,38,11,1016,0.0,5,9.6,41,0,0,0,0,0
28,23,5,1012,0.0,5,10.1,42,0,0,0,0,0
26,41,6,1012,0.0,5,9.1,45,0,0,0,0,0
34,21,11,1005,0.0,5,10.4,34,0,0,0,0,0
24,85,34,1003,0.733333333333333,1,3.8,64,0,0,1,0,1
34,26,17,1008,0.0,5,10.4,30,0,0,0,0,0
24,75,11,1008,0.19999999999999898,3,9.7,50,0,0,0,0,0
25,80,10,1007,0.166666666666666,3,3.9,60,1,1,0,0,1
33,32,19,1005,0.0,4,10.4,32,0,0,0,0,0
27,72,4,1010,0.266666666666666,3,9.1,55,1,1,0,0,0
26,75,15,1003,0.33333333333333304,1,6.2,58,1,1,0,0,0
24,89,5,1004,0.2,3,3.8,61,0,0,1,0,1
30,20,7,1009,0.0,5,10.7,34,0,0,0,0,0
27,42,6,1012,0.0,5,9.1,50,0,0,0,0,0
23,32,7,1012,0.0,5,9.6,42,0,0,0,0,0
34,9,11,1006,0.0,5,10.7,34,0,0,0,0,0
24,82,12,1006,0.0999999999999999,3,5.4,50,0,0,0,0,1
24,90,9,1004,0.1,3,3.8,65,0,0,1,0,1
22,60,7,1009,0.0,5,9.7,48,0,0,0,0,0
27,23,8,1008,0.0,5,10.7,34,0,0,0,0,0
30,48,30,1003,0.0999999999999999,3,10.4,45,1,0,0,0,0
26,57,8,1008,0.0999999999999999,3,6.2,45,1,1,0,0,0
24,28,4,1009,0.0,5,9.6,40,0,0,0,0,0
20,28,10,1014,0.0,5,9.6,45,0,0,0,0,0
20,31,9,1016,0.0,5,9.8,43,0,0,0,0,0
34,14,8,1010,0.0,5,10.7,35,0,0,0,0,0
26,46,6,1011,0.0,5,9.7,41,1,0,0,0,0
22,23,5,1012,0.0,5,9.8,41,0,0,0,0,0
26,31,8,1016,0.0,5,10.1,41,0,0,0,0,0
29,17,11,1011,0.0,5,10.7,34,0,0,0,0,0
21,92,16,1002,1.3,1,3.8,62,0,0,0,0,0
29,24,11,1012,0.0,5,10.1,41,0,0,0,0,0
25,41,4,1018,0.0,5,9.8,40,0,0,0,0,0
22,33,17,1014,0.0,4,10.1,43,0,0,0,0,0
29,43,6,1012,0.0,4,9.1,50,1,0,0,0,0
30,58,8,1005,0.5,1,6.2,50,1,1,0,0,0
23,90,10,998,0.46666666666666606,3,3.8,60,0,0,1,0,1
27,41,10,1014,0.0,4,10.1,43,1,0,0,0,0
26,38,7,1012,0.0,5,9.7,44,0,0,0,0,0
27,24,9,1012,0.0,4,10.1,43,0,0,0,0,0
23,45,13,1011,0.0,4,9.6,43,0,0,0,0,0
23,86,22,1006,0.166666666666666,3,3.9,61,0,0,1,0,1
29,38,14,1006,0.0,4,11.2,35,0,0,0,0,0
34,18,8,1009,0.0,5,10.7,31,0,0,0,0,0
23,86,15,1006,0.1,3,5.4,55,0,0,0,0,1
32,18,10,1009,0.0,5,11.2,35,0,0,0,0,0
24,82,13,1006,0.166666666666666,3,3.8,60,0,0,1,0,1
31,38,19,1004,0.0,3,10.4,31,1,0,0,0,0
35,17,4,1009,0.0,5,11.2,33,0,0,0,0,0
31,56,14,1001,1.4,2,6.2,40,1,0,0,0,0
25,86,5,1008,0.36666666666666603,1,3.9,65,1,0,1,0,1
27,38,4,1011,0.0,5,9.7,45,0,0,0,0,0
28,61,32,1006,0.0,3,6.2,30,1,0,0,0,0
23,51,7,1012,0.0,5,9.8,44,0,0,0,0,0
23,28,5,1014,0.0,5,9.8,45,0,0,0,0,0
23,88,11,1002,0.2,3,3.9,52,0,0,0,0,1
23,91,27,1004,0.2,3,5.4,66,0,0,1,1,0
32,48,12,1006,0.0999999999999999,5,6.2,33,0,0,0,0,0
24,35,12,1013,0.0,5,9.7,45,0,0,0,0,0
28,32,9,1007,0.0,5,9.1,45,0,0,0,0,0
26,55,6,1012,0.0,4,9.7,40,1,1,0,0,0
25,39,3,1012,0.0,5,9.6,42,0,0,0,0,0
24,85,11,1005,0.46666666666666606,1,5.4,60,0,0,1,0,1
32,31,7,1005,0.0,5,11.2,34,0,0,0,0,0
24,85,12,1006,0.1,3,5.4,54,0,0,0,0,1
32,30,8,1007,0.0,5,11.2,35,0,0,0,0,0
26,76,5,1005,1.1666666666666599,1,5.4,52,1,1,0,0,0
21,95,14,1005,0.1,3,5.4,50,0,0,0,0,0
26,39,6,1009,0.0,5,9.1,50,0,0,0,0,0
25,75,9,1008,0.46666666666666606,3,6.2,60,1,1,0,0,0
28,69,7,1001,1.03333333333333,1,6.2,60,1,1,0,0,0
31,20,10,1008,0.0,5,11.2,32,0,0,0,0,0
22,45,6,1014,0.0,5,9.6,43,0,0,0,0,0
30,22,7,1009,0.0,4,10.7,45,0,0,0,0,0
36,18,6,1009,0.0,5,11.2,32,0,0,0,0,0
32,25,8,1008,0.0999999999999999,3,11.2,31,0,0,0,0,0
25,77,9,1008,0.0666666666666666,3,3.9,55,1,1,0,0,0
26,32,5,1008,0.0,5,10.1,44,0,0,0,0,0
26,36,8,1013,0.0,5,9.8,43,0,0,0,0,0
28,62,12,1004,0.0999999999999999,3,3.8,48,1,1,0,0,0
28,78,9,1003,1.26666666666666,1,6.2,60,1,1,0,0,0
27,41,10,1013,0.0,5,9.1,45,0,0,0,0,0
21,94,14,1006,0.19999999999999898,3,5.4,55,0,0,0,0,0
26,76,7,1005,0.7,1,5.4,60,1,1,0,0,0
26,33,11,1013,0.0,4,10.1,43,1,0,0,0,0
27,23,6,1012,0.0,5,10.1,45,0,0,0,0,0
24,82,25,1007,0.133333333333333,3,3.9,60,0,0,1,0,1
23,86,13,1006,0.0,3,5.4,51,0,0,0,0,1
27,69,17,1005,0.0,3,6.2,55,1,1,0,0,0
30,44,17,1004,0.0,4,10.4,35,1,0,0,0,0
32,25,17,1007,0.0,5,10.4,31,0,0,0,0,0
34,26,6,1008,0.0,5,11.2,33,0,0,0,0,0
29,25,7,1010,0.0,5,10.7,32,0,0,0,0,0
32,18,9,1007,0.0,5,11.2,40,0,0,0,0,0
28,22,10,1009,0.0,5,10.7,32,0,0,0,0,0
28,23,11,1012,0.0,5,10.7,32,0,0,0,0,0
24,37,6,1014,0.0,5,9.6,43,0,0,0,0,0
32,19,11,1006,0.0,5,11.2,33,0,0,0,0,0
24,86,4,1004,0.33333333333333304,1,5.4,62,0,0,1,0,1
26,32,9,1011,0.0,5,9.8,40,0,0,0,0,0
33,30,8,1009,0.0,5,11.2,33,0,0,0,0,0
23,28,10,1015,0.0,5,9.8,44,0,0,0,0,0
24,41,10,1014,0.0,4,9.8,44,0,0,0,0,0
26,80,6,1008,0.46666666666666606,1,3.9,55,1,1,0,0,1
22,91,13,1005,1.86666666666666,1,3.9,72,0,0,1,1,0
26,64,6,1010,0.133333333333333,3,9.1,55,1,1,0,0,0
28,36,5,1009,0.0,5,9.1,45,0,0,0,0,0
21,23,10,1018,0.0,5,9.6,43,0,0,0,0,0
25,44,5,1014,0.0,5,9.6,42,0,0,0,0,0
29,27,5,1011,0.0,5,10.7,32,0,0,0,0,0
23,24,7,1013,0.0,5,10.1,42,0,0,0,0,0
28,30,10,1010,0.0,5,11.2,31,0,0,0,0,0
33,33,11,1006,0.0,5,10.4,30,0,0,0,0,0
24,28,6,1011,0.0,5,9.8,41,0,0,0,0,0
28,50,6,1011,0.0,5,5.4,48,1,0,0,0,0
23,30,8,1012,0.0,5,9.6,43,0,0,0,0,0
21,94,22,1006,1.7,1,3.8,70,0,0,0,1,0
29,38,4,1011,0.0,4,9.1,46,1,0,0,0,0
23,90,23,1005,0.23333333333333303,3,3.9,64,0,0,1,0,1
32,28,13,1004,0.0,5,10.4,32,0,0,0,0,0
29,45,13,1009,0.0,5,9.1,45,0,0,0,0,0
31,28,5,1010,0.0,5,11.2,32,0,0,0,0,0
25,83,16,1002,2.3333333333333304,1,3.8,66,1,0,1,1,0
27,76,9,1002,0.23333333333333303,3,6.2,55,1,1,0,0,0
24,83,12,1006,0.1,3,5.4,50,0,0,0,0,1
32,25,15,1008,0.0,5,11.2,30,0,0,0,0,0
28,52,4,1012,0.0,4,9.1,42,1,1,0,0,0
28,66,20,1005,0.0,3,6.2,50,1,1,0,0,0
33,20,13,1009,0.0,5,11.2,30,0,0,0,0,0
23,89,11,1004,0.0999999999999999,3,5.4,51,0,0,0,0,1
23,84,7,1010,0.33333333333333304,1,9.1,55,0,0,0,0,1
22,90,9,1007,0.133333333333333,3,5.4,50,0,0,0,0,1
29,53,18,1008,0.0,3,10.4,45,1,1,0,0,0
23,34,4,1014,0.0,5,9.8,42,0,0,0,0,0
26,81,5,1009,0.5,1,5.4,65,1,0,1,0,1
25,77,13,1006,0.0999999999999999,3,3.9,50,1,1,0,0,0
25,82,22,1003,0.0999999999999999,3,3.8,61,1,0,1,0,1
22,53,6,1016,0.0,4,9.8,45,0,0,0,0,0
27,38,7,1013,0.0,5,10.7,35,0,0,0,0,0
24,86,14,1003,0.133333333333333,3,3.8,50,0,0,0,0,1
26,25,5,1013,0.0,5,10.1,41,0,0,0,0,0
24,30,7,1015,0.0,5,9.8,40,0,0,0,0,0
26,39,9,1010,0.0,5,9.1,50,0,0,0,0,0
27,45,6,1012,0.0,5,9.7,43,1,0,0,0,0
25,88,9,1006,1.2,1,5.4,55,1,0,0,0,1
31,31,11,1009,0.0,5,11.2,35,0,0,0,0,0
24,80,31,1006,0.0666666666666666,3,3.9,50,0,0,0,0,1
26,75,14,1005,0.0333333333333333,3,3.8,50,1,1,0,0,0
32,41,21,1005,0.0,5,10.4,34,0,0,0,0,0
33,35,10,1008,0.0333333333333333,3,10.4,35,1,0,0,0,0
28,22,7,1011,0.0,5,10.7,30,0,0,0,0,0
25,41,2,1012,0.0,5,9.7,42,0,0,0,0,0
30,27,7,1010,0.0,4,10.7,35,0,0,0,0,0
20,25,14,1017,0.0,5,9.8,40,0,0,0,0,0
32,41,12,1006,0.0,5,6.2,34,0,0,0,0,0
34,26,10,1007,0.0,5,11.2,33,0,0,0,0,0
25,83,11,1003,0.0666666666666666,3,3.9,55,1,0,0,0,1
24,42,6,1011,0.0,5,9.7,43,0,0,0,0,0
26,26,4,1013,0.0,5,9.7,40,0,0,0,0,0
26,62,9,1007,0.0,4,9.1,52,1,1,0,0,0
29,65,18,1003,0.0,3,6.2,55,1,0,0,0,0
23,75,10,1010,0.0,4,9.6,44,0,0,0,0,0
27,37,5,1012,0.0,5,9.7,41,0,0,0,0,0
22,52,7,1015,0.0,4,9.8,41,0,0,0,0,0
25,81,18,1006,0.0666666666666666,3,3.9,55,1,0,0,0,1
27,26,4,1013,0.0,5,9.8,41,0,0,0,0,0
23,91,35,1005,0.8666666666666658,1,3.9,66,0,0,1,1,0
24,91,10,1007,0.36666666666666603,1,3.8,65,0,0,1,0,1
29,30,10,1009,0.0,5,10.7,31,0,0,0,0,0
33,15,13,1010,0.0,5,10.7,33,0,0,0,0,0
24,82,10,1009,0.0999999999999999,3,5.4,51,0,0,0,0,1
28,24,4,1011,0.0,5,10.7,34,0,0,0,0,0
26,39,9,1011,0.0,5,9.7,41,0,0,0,0,0
22,25,10,1013,0.0,5,10.1,45,0,0,0,0,0
27,73,13,1005,0.7,1,6.2,62,1,1,0,0,0
23,92,23,1001,0.8666666666666658,2,3.8,64,0,0,1,0,1
23,93,10,1003,0.5333333333333329,2,3.8,65,0,0,1,0,1
31,44,19,1004,0.0,4,10.4,34,1,0,0,0,0
32,24,8,1008,0.166666666666666,3,11.2,33,0,0,0,0,0
23,76,8,1008,1.96666666666666,2,9.8,48,0,0,0,0,0
24,86,17,1003,0.3,2,3.8,65,0,0,1,0,1
25,61,5,1012,0.0666666666666666,3,9.1,52,1,1,0,0,0
26,22,9,1007,0.0,5,10.1,44,0,0,0,0,0
24,31,4,1012,0.0,5,10.1,44,0,0,0,0,0
33,33,9,1005,0.0,5,10.4,32,0,0,0,0,0
26,25,9,1011,0.0,5,10.7,33,0,0,0,0,0
24,88,7,1003,0.133333333333333,3,3.8,60,0,0,1,0,1
25,48,12,1012,0.0,4,9.7,40,1,0,0,0,0
32,38,11,1009,0.0,5,10.4,35,0,0,0,0,0
27,76,7,1002,1.66666666666666,1,6.2,60,1,1,0,0,0
24,48,5,1015,0.0,4,9.8,44,0,0,0,0,0
25,40,3,1013,0.0,5,9.7,45,0,0,0,0,0
27,30,9,1007,0.0,5,9.1,45,0,0,0,0,0
25,31,11,1013,0.0,5,9.1,45,0,0,0,0,0
21,66,10,1013,0.0999999999999999,3,9.1,45,0,0,0,0,0
24,84,11,1006,0.0,3,5.4,51,0,0,0,0,1
29,32,12,1010,0.0,5,11.2,30,0,0,0,0,0
21,95,16,1006,0.4333333333333329,2,5.4,56,0,0,0,0,0
22,94,19,1013,1.73333333333333,1,9.1,75,0,0,1,1,0
24,27,6,1014,0.0,5,9.7,43,0,0,0,0,0
29,33,13,1011,0.0,5,11.2,30,0,0,0,0,0
19,30,11,1016,0.0,5,9.6,43,0,0,0,0,0
26,67,21,1009,0.0666666666666666,3,6.2,45,1,1,0,0,0
31,40,14,1007,0.0,5,10.4,30,0,0,0,0,0
28,63,16,1007,0.0,3,6.2,50,1,1,0,0,0
30,57,19,1007,0.0,4,10.4,30,1,1,0,0,0
25,36,9,1011,0.0,5,9.1,50,0,0,0,0,0
25,50,5,1014,0.0,4,9.8,45,1,1,0,0,0
24,26,7,1013,0.0,5,10.1,42,0,0,0,0,0
25,37,4,1013,0.0,5,9.6,41,0,0,0,0,0
26,59,10,1008,0.0,5,9.1,55,0,0,0,0,0
27,62,26,1006,0.0,4,6.2,35,0,0,0,0,0
25,67,20,1004,0.633333333333333,3,6.2,47,1,1,0,0,0
23,85,14,1007,0.2,3,3.9,52,0,0,0,0,1
24,44,9,1013,0.0,5,9.6,42,0,0,0,0,0
24,87,13,1012,0.4333333333333329,1,9.1,60,0,0,1,0,1
23,88,19,1011,0.0999999999999999,3,9.1,60,0,0,1,0,1
23,32,13,1014,0.0,5,9.6,40,0,0,0,0,0
22,22,11,1012,0.0,5,10.1,45,0,0,0,0,0
21,95,14,1005,0.8666666666666658,2,3.9,60,0,0,0,0,0
21,95,9,1008,0.4333333333333329,3,3.9,50,0,0,0,0,0
22,53,3,1011,0.0,5,9.8,44,0,0,0,0,0
34,27,8,1008,0.0,5,11.2,31,0,0,0,0,0
34,17,8,1009,0.0,5,10.7,30,0,0,0,0,0
29,23,9,1011,0.0,5,10.7,33,0,0,0,0,0
23,88,31,1006,0.2,3,3.9,70,0,0,1,1,0
37,15,19,1006,0.0,5,11.2,30,0,0,0,0,0
23,92,19,1003,0.0333333333333333,3,5.4,52,0,0,0,0,1
26,77,16,1006,0.0999999999999999,3,3.8,50,1,1,0,0,0
25,83,8,1006,1.36666666666666,1,5.4,75,1,0,1,1,0
25,80,16,1009,0.0333333333333333,3,3.9,60,1,1,0,0,1
26,38,8,1013,0.0,5,9.7,45,0,0,0,0,0
25,81,18,1006,0.166666666666666,3,3.8,70,1,0,1,1,0
23,46,7,1012,0.0,5,9.6,45,0,0,0,0,0
23,90,13,1003,0.4333333333333329,3,3.9,50,0,0,0,0,1
25,79,13,1000,0.6666666666666661,1,3.8,50,1,1,0,0,0
30,39,19,1005,0.0,4,10.4,40,1,0,0,0,0
24,77,9,1009,0.0999999999999999,3,5.4,54,0,0,0,0,0
29,38,14,1007,0.0,5,11.2,30,0,0,0,0,0
35,21,15,1009,0.0,5,11.2,35,0,0,0,0,0
28,51,9,1011,0.0,5,5.4,45,1,1,0,0,0
34,18,10,1008,0.0,5,11.2,31,0,0,0,0,0
23,88,12,1007,0.0666666666666666,3,5.4,56,0,0,0,0,1
24,83,5,1009,0.23333333333333303,3,9.1,53,0,0,0,0,1
24,74,13,1012,0.0,3,9.1,52,0,0,0,0,0
31,26,12,1007,0.0,4,10.7,31,0,0,0,0,0
26,73,17,1004,0.0333333333333333,3,3.9,48,1,1,0,0,0
23,88,23,1003,0.1,3,3.9,62,0,0,1,0,1
28,64,16,1004,0.0666666666666666,3,3.8,45,1,1,0,0,0
28,71,6,1008,0.5666666666666661,1,5.4,52,1,1,0,0,0
30,57,19,1005,0.0,5,10.4,34,0,0,0,0,0
25,33,9,1013,0.0,4,9.7,42,0,0,0,0,0
32,31,18,1008,0.0,5,10.4,34,0,0,0,0,0
25,37,7,1011,0.0,4,9.7,45,1,0,0,0,0
23,28,4,1011,0.0,5,9.6,43,0,0,0,0,0
28,29,10,1014,0.0,5,10.1,42,0,0,0,0,0
27,71,4,1010,0.2,3,5.4,50,1,1,0,0,0
19,37,11,1017,0.0,5,9.6,40,0,0,0,0,0
24,87,14,1002,0.166666666666666,3,3.9,50,0,0,0,0,1
25,38,5,1009,0.0,5,9.7,45,0,0,0,0,0
29,58,12,1005,0.6666666666666661,1,6.2,50,1,1,0,0,0
26,44,7,1012,0.0333333333333333,4,10.7,45,1,0,0,0,0
22,96,9,1004,2.4,1,3.9,70,0,0,1,1,0
29,62,14,1004,0.0666666666666666,3,6.2,55,1,1,0,0,0
33,44,8,1004,0.0666666666666666,3,6.2,40,1,0,0,0,0
27,38,5,1012,0.0,5,9.7,42,0,0,0,0,0
24,52,4,1011,0.0,4,9.7,54,0,0,0,0,0
25,77,26,1005,0.1,3,3.9,49,1,1,0,0,0
33,44,14,1002,0.0,5,6.2,31,0,0,0,0,0
27,36,6,1013,0.0,5,9.1,50,0,0,0,0,0
27,75,10,1007,1.1666666666666599,1,5.4,53,1,1,0,0,0
34,21,7,1007,0.0,5,11.2,31,0,0,0,0,0
35,14,15,1008,0.0,5,11.2,34,0,0,0,0,0
24,38,11,1015,0.0,5,9.6,43,0,0,0,0,0
28,57,7,1010,0.7,1,9.1,53,1,1,0,0,0
23,94,14,1000,0.933333333333333,1,3.8,67,0,0,1,1,0
28,59,6,1009,0.19999999999999898,3,5.4,51,0,0,0,0,0
30,58,15,1005,0.0666666666666666,5,6.2,32,0,0,0,0,0
17,58,15,1013,0.0,4,9.8,40,0,0,0,0,0
26,24,5,1010,0.0,5,10.1,44,0,0,0,0,0
29,17,12,1009,0.0,5,10.7,32,0,0,0,0,0
26,75,15,1006,0.0333333333333333,3,3.9,47,1,1,0,0,0
24,83,10,1007,0.166666666666666,2,5.4,70,0,0,1,1,0
33,30,7,1010,0.0,5,10.7,33,0,0,0,0,0
26,30,8,1014,0.0,5,10.7,30,0,0,0,0,0
22,65,7,1011,0.0,3,9.6,50,0,0,0,0,0
27,57,3,1012,0.0666666666666666,3,9.1,50,1,1,0,0,0
29,58,19,1006,0.0,4,10.4,34,1,0,0,0,0
25,28,5,1015,0.0,5,9.8,45,0,0,0,0,0
34,19,9,1009,0.0,5,11.2,30,0,0,0,0,0
27,22,3,1013,0.0,5,9.8,44,0,0,0,0,0
27,64,17,1004,0.0,3,6.2,56,1,1,0,0,0
21,44,5,1012,0.0,5,9.6,44,0,0,0,0,0
26,44,8,1012,0.0,4,9.7,47,1,0,0,0,0
24,85,11,1006,0.133333333333333,3,3.9,55,0,0,0,0,1
24,89,14,1006,0.7666666666666658,3,5.4,61,0,0,1,0,1
33,40,22,1005,0.0,5,6.2,33,0,0,0,0,0
26,57,10,1013,0.0,4,9.1,50,1,1,0,0,0
22,88,20,1006,0.33333333333333304,3,3.9,55,0,0,0,0,1
24,93,6,1003,2.36666666666666,1,6.2,75,1,0,1,1,0
32,20,6,1010,0.0,5,10.7,35,0,0,0,0,0
25,45,8,1013,0.0,4,9.7,44,1,0,0,0,0
32,35,14,1005,0.0,5,10.4,30,0,0,0,0,0
25,75,6,1010,0.733333333333333,1,9.1,62,1,1,0,0,0
24,26,9,1013,0.0,5,9.7,43,0,0,0,0,0
23,83,20,1008,0.0666666666666666,3,5.4,55,0,0,0,0,1
27,20,6,1012,0.0,4,10.1,40,0,0,0,0,0
27,70,23,1006,0.0666666666666666,3,6.2,50,1,1,0,0,0
25,80,20,1006,0.0666666666666666,3,3.8,50,1,1,0,0,1
27,46,7,1013,0.0,4,9.7,42,1,0,0,0,0
26,38,5,1014,0.0,5,10.1,42,0,0,0,0,0
32,31,12,1008,0.166666666666666,1,11.2,50,1,0,0,0,0
25,19,7,1009,0.0,5,10.7,33,0,0,0,0,0
28,24,10,1012,0.0,5,10.7,30,0,0,0,0,0
25,25,10,1012,0.0333333333333333,3,10.7,34,1,0,0,0,0
25,46,7,1014,0.0,5,9.7,41,0,0,0,0,0
32,41,16,1006,0.0,5,10.4,34,0,0,0,0,0
23,28,14,1017,0.0,3,9.6,40,0,0,0,0,0
26,77,7,1011,0.266666666666666,3,9.1,55,1,1,0,0,0
24,90,7,1006,0.0666666666666666,3,5.4,55,0,0,0,0,1
27,56,5,1012,0.0333333333333333,3,9.1,50,1,0,0,0,0
26,80,12,1005,0.23333333333333303,1,3.9,56,1,1,0,0,1
24,84,12,1004,0.0666666666666666,3,5.4,52,0,0,0,0,1
23,32,9,1015,0.0,5,9.7,44,0,0,0,0,0
29,22,6,1010,0.0,5,10.1,41,0,0,0,0,0
26,45,10,1011,0.0,5,9.1,48,0,0,0,0,0
21,35,13,1015,0.0,3,9.6,44,0,0,0,0,0
22,45,12,1014,0.0,4,9.8,40,0,0,0,0,0
24,26,8,1014,0.0,5,9.8,42,0,0,0,0,0
35,16,9,1007,0.0,5,11.2,30,0,0,0,0,0
23,88,16,1005,0.266666666666666,3,3.8,60,0,0,1,0,1
34,27,9,1007,0.0,5,10.4,31,0,0,0,0,0
26,76,18,1004,0.4,1,6.2,60,1,0,0,0,0
25,82,13,1006,0.4,3,5.4,52,1,0,0,0,1
24,85,10,1006,0.33333333333333304,3,3.8,62,0,0,1,0,1
25,33,9,1017,0.0,5,10.1,45,0,0,0,0,0
27,71,3,1007,0.1,3,9.1,50,1,1,0,0,0
28,56,9,1008,0.0,5,5.4,48,0,0,0,0,0
28,65,6,1011,0.0333333333333333,3,9.1,48,1,1,0,0,0
30,22,5,1011,0.0,5,10.7,31,0,0,0,0,0
23,26,5,1016,0.0,5,9.8,44,0,0,0,0,0
30,39,9,1008,0.0,5,10.4,31,0,0,0,0,0
31,18,11,1011,0.0,5,10.7,35,0,0,0,0,0
24,75,21,1009,0.1,3,3.9,55,0,0,0,0,0
28,67,13,1002,0.633333333333333,1,3.8,55,1,1,0,0,0
31,40,14,1005,0.0,5,10.4,33,0,0,0,0,0
24,25,6,1013,0.0,5,9.7,42,0,0,0,0,0
24,83,11,1008,0.0,3,5.4,53,0,0,0,0,1
27,33,5,1009,0.0,5,10.7,30,0,0,0,0,0
29,42,4,1010,0.0,5,9.1,45,1,0,0,0,0
33,38,11,1004,0.0,5,10.4,31,0,0,0,0,0
33,13,7,1011,0.0,3,10.7,31,0,0,0,0,0
23,33,6,1013,0.0,5,9.6,41,0,0,0,0,0
25,84,13,1007,0.5,1,5.4,65,1,0,1,0,1
34,18,4,1006,0.0,5,11.2,35,0,0,0,0,0
26,72,11,1006,0.33333333333333304,3,5.4,55,1,1,0,0,0
23,89,23,1003,0.0333333333333333,3,3.9,60,0,0,1,0,1
29,57,14,1003,0.0,4,6.2,34,1,1,0,0,0
